time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.2000000000000006,0.0824195406748929,0.12756086266185254,11.95272327364504,0.09499732986922371,6.2465154931945115,0.0,0.23229220418644989,0.4454762228052364,2.704140336204105,0.1324692084671651,-0.03628689087395027,0.0,463.66151968463925,462.6569256630143,461.3159171975836,463.78423798087147
1.2600000000000007,0.09718236628418085,0.1564341316330872,12.119493718295564,0.10272799571832181,6.24380233288192,0.0,0.26004053480066774,0.5177838421925105,2.8543930609942083,0.12038679847673817,-0.07665417324357744,0.0,462.585555658274,459.39424659300164,461.1166591554396,460.1756775563794
1.3200000000000007,0.11360343602819958,0.1896146462616609,12.293353114216526,0.1102277345564957,6.239440082825775,0.0,0.2877671259993844,0.5889388786220024,2.9405778380933167,0.13290000840683572,-0.06579151432907204,0.0,442.14034201035975,443.0302195495033,440.771003675139,441.81814424133034
1.3800000000000008,0.1316631842845591,0.22693867188403505,12.469876927024506,0.11809515600626419,6.235081820474942,0.0,0.3145830247977244,0.6558788874454127,2.943417478092646,0.1273151567990095,-0.09207827114904593,0.0,416.92918886200664,414.62128024666623,415.2642330122183,414.7911362996812
1.4400000000000008,0.15162593643705968,0.2689279289357171,12.650814252750823,0.12562884869768443,6.2294410633845025,0.0,0.35142988330187797,0.7445257443080802,3.0872755092935433,0.12180507422787402,-0.09818950765586393,0.0,461.07345372084757,460.5832137938186,461.3215427280613,460.899958271404
1.5000000000000009,0.1739387265475399,0.31642798030360336,12.840590613657797,0.13268913843315566,6.2233603603768834,0.0,0.39296255942675506,0.8395254923647235,3.2379976727979054,0.10777220077881805,-0.10854400090212915,0.0,463.8913790437793,463.0690748011734,465.4945865245886,464.40680945811846
1.560000000000001,0.1985546516248458,0.3690647393307025,13.034082496341831,0.1391401001068573,6.217257122860907,0.0,0.42809688074506136,0.9155610164421575,3.211655994928049,0.10699915117582745,-0.09072860494562984,0.0,408.0332635597085,409.61055335573684,407.77663497984406,407.71886643403315
1.620000000000001,0.22564486244834706,0.42692366340079363,13.229895679165319,0.14580530288650362,6.211737068630374,0.0,0.47545116718610475,1.0136735085555888,3.3149588467871136,0.11820814422640032,-0.09467325912967639,0.0,451.222400714232,450.89682886922037,450.65365965590036,451.56946412732526
1.680000000000001,0.2556747599842082,0.4907704045662652,13.431635684133218,0.15294192153493213,6.206011116990503,0.0,0.5261004302860611,1.1151989814597896,3.409208394089207,0.12037415119118589,-0.09699480434936127,0.0,448.91214081041375,448.7160546044435,449.7148758864916,449.90283030113136
1.740000000000001,0.2889783425565717,0.56108069645874,13.640461148014436,0.1614634610179051,6.2000678343203806,0.0,0.584618012091001,1.2292439774211814,3.550930364555726,0.16709981133402343,-0.10352663078692124,0.0,464.7170882782565,464.1967848621847,463.9167198434421,467.5876305118525
1.8000000000000012,0.32586723686254787,0.6383122700702845,13.857063997593281,0.1716662268970497,6.193896603018029,0.0,0.6456236506308435,1.3460960932669663,3.668453599252355,0.17536198452922658,-0.10154220780261848,0.0,459.6962618112756,459.84468597863133,458.3279362623007,459.0108164086868
1.8600000000000012,0.36614370602170915,0.7220002255219559,14.076289572847516,0.18285103352923482,6.188690597804225,0.0,0.6973876200016315,1.444380868886849,3.6388603417777325,0.2023973620778504,-0.0671113121520558,0.0,411.4258047025472,414.4557563079151,411.34613312327383,413.7693258257822
1.9200000000000013,0.40998960298650483,0.812507117639507,14.297620673528552,0.1944392418658083,6.1845726955106635,0.0,0.7645135757789691,1.5736268479204125,3.7381113862389843,0.15888079122168672,-0.07185866251997222,0.0,456.07383248280286,455.69103903228637,457.0925896970545,453.64482162110227
1.9800000000000013,0.45853390328628074,0.912136200519017,14.530610727105561,0.20447544829467468,6.180778543955656,0.0,0.8540344475408687,1.7483473791893978,4.026739011428751,0.18023065468522945,-0.049984474762969563,0.0,512.6049646416851,514.1546373375108,511.99339180834244,513.5324935869415
2.0400000000000014,0.5119834591047453,1.0213981565146215,14.775541207538678,0.21510672658905783,6.177474226652592,0.0,0.9278781554595592,1.8946715982337776,4.136763862952436,0.1702887533536394,-0.0679239802698044,0.0,465.28447811835434,463.87575320845684,462.8980788419066,462.1438503172132
2.1000000000000014,0.5698680105431665,1.139515501955549,15.026387240894287,0.22655251871462134,6.173086897564895,0.0,1.00197152552783,2.043516545933906,4.223956705107812,0.2150037346540633,-0.08633683242392654,0.0,459.2711707573899,457.80416094426675,456.1288299610785,459.7184882075784
2.1600000000000015,0.6319385853284429,1.26607679824585,15.27931674900367,0.23976568483381033,6.168040123905449,0.0,1.067467084966828,2.176224062900734,4.206582610373378,0.22900074743698193,-0.08000220478274447,0.0,425.5423650340385,426.0781960903763,425.4173304634632,426.6643033496486
2.2200000000000015,0.6981998301814164,1.4011807986683553,15.532597946090247,0.2538160374020375,6.162918332511246,0.0,1.1416527003525045,2.3283781564749413,4.235402397501879,0.2428900715606878,-0.09912333513291909,0.0,442.5801623256364,440.99713741490126,442.46092193590647,443.6575675467309
2.2800000000000016,0.7691226174013956,1.5458963374447257,15.788407853859606,0.26842651213887425,6.1568665890931875,0.0,1.222957436163586,2.4966738934445316,4.290656990256734,0.24471336329495408,-0.10458626164761729,0.0,452.93258830105736,452.4843588084395,452.5837657301604,452.78861602870313
2.3400000000000016,0.8449018225090998,1.7006836853372775,16.046378439856234,0.2831264003025149,6.1507801903213455,0.0,1.3035290782378797,2.6640515364244286,4.307551387858935,0.24556051834219203,-0.09579608018065768,0.0,441.8309945266801,442.54620284326205,442.23422262545057,442.3643868210397
2.4000000000000017,0.9257469635719272,1.866020753158119,16.3061375805058,0.29755678053492396,6.144717633037098,0.0,1.3917944069882173,2.8483205599176906,4.350091500550576,0.22779084470867772,-0.1144142055968231,0.0,454.0405022724906,452.53529845564947,452.4392248722574,451.06252275889534
2.4600000000000017,1.0123626423320846,2.043410278489848,16.570754734985663,0.3114027058157447,6.13776182327852,0.0,1.4960032903633638,3.0657270649056816,4.469021749187188,0.2361248839281476,-0.11914568122356346,0.0,479.6868498053485,479.3164057804484,478.1087767583401,478.79211635536376
2.520000000000002,1.1049616962227717,2.2332388133191508,16.83967841081428,0.3262439846982996,6.130674540956189,0.0,1.5912120372063916,3.2629392126361423,4.49404009058897,0.26352123004676664,-0.11614948087140467,0.0,452.63105309829797,452.8599024812892,450.3861452237419,452.65595191541155
